/第四章,判断题,在当代中国，全面推进依法治国，加快建设社会主义法治国家，是坚持和发展中国特色社会主义的本质要求和重要保障。,A,难,,2,正确,错误,,,,,
/第四章,单选题,爱国、敬业、诚信、友善，这一价值追求回答的是我们要（）的重大问题。,D,易,,4,建设什么样的国家,建设什么样的社会,弘扬什么样的文化,培育什么样的公民,,,
/第四章,多选题,社会主义核心价值观倡导的敬业，要求人们（），热爱和认同自己的职业和工作，珍惜和保护他人的劳动成果。,ABCD,易,,4,尊重劳动,尊重知识,尊重人才,尊重创造,,,
/第四章,多选题,社会主义核心价值观倡导的敬业，要求人们视（）为公民的社会责任和义务。,ABCD,易,,4,职业,贡献,劳动,创造,,,
/第四章,填空题,文化软实力的竞争，本质上是不同文化所代表的（）的竞争。,,难,,1,核心价值观,,,,,,
/第四章,多选题,价值观是人们对事物的意义和价值的反映与判断，是人们关于应该做什么和不应该做什么的基本观点，是区分（）等的总观念。,ABCD,易,,4,好与坏,对与错,善与恶,美与丑,,,
/第四章,多选题,核心价值观体现着（）。,ABC,中,,4,社会制度的阶级属性,社会运行的基本原则,社会发展的基本方向,社会形态的永恒不变,,,
/第四章,多选题,中华人民共和国成立以来特别是改革开放以来，中国共产党带领全国人民在（）等方面建立了一套比较成熟的基本制度和体制，成功探索出了一条中国特色社会主义道路。,ABCD,易,,4,经济,政治,文化,社会,,,
/第四章,多选题,社会主义核心价值观和社会主义核心价值体系，两者的关系是（）的。,ABC,易,,4,紧密联系,互为依存,相辅相成,相互独立,,,
/第四章,填空题,（）反映了社会主义核心价值体系的丰富内涵和实践要求。,,中,,1,社会主义核心价值观,,,,,,
/第四章,多选题,推进社会主义核心价值观与社会主义核心价值体系建设，就要（）。,ABC,中,,4,弘扬共同理想,凝聚精神力量,引领道德风尚,激化知行矛盾,,,
/第四章,单选题,富强、民主、文明、和谐的价值追求，回答了我们要（）的重大问题，揭示了当代中国经济社会发展的价值目标。,C,易,,4,构建什么样的世界,培育什么样的公民,建设什么样的国家,建设什么样的社会,,,
/第四章,多选题,社会主义核心价值观倡导的民主不仅有选举民主，还有协商民主、基层民主，保证人民依法实行（）。,ABCD,易,,4,民主选举,民主决策,民主管理,民主监督,,,
/第四章,判断题,协商民主是实现党的领导的重要方式，是我国社会主义民主政治的特有形式和独特优势。,A,难,,2,正确,错误,,,,,
/第四章,单选题,社会主义核心价值观倡导的自由，是（）、实质上的、真实的自由。,D,易,,4,少数人的,形式上的,虚伪的,绝大多数人的,,,
/第四章,多选题,社会主义核心价值观倡导的自由，是（）的自由。,CD,易,,4,凌驾于社会利益之上的,绝对的个人的,受到法律和规范制约的,权利和义务对等的,,,
/第四章,多选题,社会主义核心价值观倡导的平等是要让人人都能（），政治上平等参与、经济上共同富裕、文化上共建共享，同祖国和时代一起成长进步。,ABC,易,,4,公平行使社会权利,履行社会义务,分享社会成果,直接参与国家决策,,,
/第四章,多选题,社会主义社会的各项制度安排，归根结底是将最广大人民的根本利益作为出发点和落脚点，在社会发展过程中尽最大努力（）。,ABC,易,,4,实现人民的愿望,满足人民的需要,维护人民的根本利益,实现按需分配,,,
/第四章,多选题,社会主义核心价值观倡导的爱国，就是（）。,ABCD,中,,4,把个人价值的实现同推动国家的繁荣发展对接,把人生意义的提升同增进最广大人民的福祉相连,不断加深对祖国悠久历史、灿烂文化的认同,不断增强做中国人的骨气和底气,,,
/第四章,单选题,敬业的“业”，涵盖了人们所从事的一切促进人类生存与发展的生产劳动领域，本质上就是由（）重要地位决定的。,B,中,,4,认识,劳动,学习,意识,,,
/第四章,单选题,2018年3月，（）通过宪法修正案，把国家倡导社会主义核心价值观正式写入宪法，进一步凸显了社会主义核心价值观的重大意义。,A,中,,4,十三届全国人大一次会议,十三届全国人大二次会议,十三届全国人大三次会议,十三届全国人大四次会议,,,
/第四章,多选题,启蒙运动和法国大革命时期，（）的价值理念，使资本主义价值观具有了更加广泛的世界影响。,ABC,易,,4,自由,平等,博爱,大同,,,
/第四章,判断题,马克思主义提出在生产资料公有制和生产力高度发展的基础上，建立真正实现人人平等的公平正义的社会，更是迄今为止人类最先进、最广泛的价值追求。,A,难,,2,正确,错误,,,,,
/第四章,多选题,当前，我国正处在经济转轨和社会转型的加速期，培育和践行社会主义核心价值观，能够（）。,ABCD,易,,4,在具体利益矛盾、各种思想差异之上最广泛地形成价值共识,有效引领整合纷繁复杂的社会思想意识,有效避免利益格局调整可能带来的思想对立和混乱,形成团结奋斗的强大精神力量,,,
/第四章,多选题,社会主义核心价值观以其（）站在人类道义制高点上，彰显出独特而强大的价值观优势。,ACD,易,,4,先进性,抽象性,人民性,真实性,,,
/第四章,判断题,在阶级社会中，核心价值观体现的是这个社会中的被统治阶级的根本利益。,B,中,,2,正确,错误,,,,,
/第四章,单选题,社会主义核心价值观的历史底蕴集中体现在（）。,C,难,,4,拒绝学习一切西方文化,以儒家思想为指导思想,源远流长的中华优秀传统文化,以道家思想为指导思想,,,
/第四章,多选题,下列各项中，代表了人类对美好社会的憧憬的有（）。,ABCD,易,,4,中国古代的“大同社会”,古希腊的“理想国”,资本主义启蒙思想家对封建等级制的批判,空想社会主义对未来美好社会的设想,,,
/第四章,单选题,（）是社会主义核心价值观的根本特性。,B,易,,4,时代性,人民性,现实性,具体性,,,
/第四章,填空题,马克思主义唯物史观从社会存在决定社会意识的立场出发去考察人类社会发展历史，确认人民群众在社会历史发展中的主体作用，认为（）是历史的创造者。,,中,,1,人民群众;人民,,,,,,
/第四章,填空题,中国共产党人的初心和使命就是为中国人民谋（）、为中华民族谋复兴，这也是我们党领导现代化建设的出发点和落脚点。,,易,,1,幸福,,,,,,
/第四章,填空题,在2020年中国抗击新冠肺炎疫情斗争中，人民至上、（）成为最醒目的价值导向，深刻彰显了我国社会主义核心价值观的人民性。,,易,,1,生命至上,,,,,,
/第四章,填空题,全心全意（）是中国共产党的根本宗旨。,,易,,1,为人民服务,,,,,,
/第四章,单选题,中国的民主制度不是装饰品，不是用来做摆设的，而是用来解决人民需要解决的问题的，这说明社会主义核心价值观与以往价值观的一个重要区别在于其（）。,D,易,,4,永恒性,时代性,抽象性,真实性,,,
/第四章,多选题,中国特色社会主义民主通过选举民主、协商民主、基层民主，保证人民依法实行（）。,ABCD,易,,4,民主选举,民主决策,民主管理,民主监督,,,
/第四章,多选题,社会主义核心价值观的道义力量指其（）。,ABD,中,,4,先进性,人民性,抽象性,真实性,,,
/第四章,多选题,以下关于社会主义核心价值观的认识中，正确的有（）。,ABC,中,,4,社会主义核心价值观是社会主义制度所坚持和追求的核心价值理念,社会主义核心价值观渗透于经济、政治、文化、社会、生态建设的各个方面,社会主义核心价值观反映着我国社会主义基本制度的本质要求,社会主义核心价值观应该向全世界推广,,,
/第四章,多选题,坚定社会主义核心价值观自信，就要（）。,ABCD,中,,4,自觉以社会主义核心价值观为引领,运用马克思主义客观辩证地分析各种错误价值观的实质,不断增强社会凝聚力和价值共识,充分认识社会主义核心价值观的优越性,,,
/第四章,判断题,反对西方所谓的“普世价值”，说明人类社会根本不存在共同价值。,B,中,,2,正确,错误,,,,,
/第四章,单选题,（）既是对社会主义运动规律的科学把握，又是基于历史必然性的价值诉求；既吸收人类社会共同向往的价值观，又前无古人地站在最大多数人民的价值立场上，提出自己的价值目标和价值追求。,C,易,,4,资本主义,功利主义,科学社会主义,实用主义,,,
/第四章,单选题,新时代中国特色社会主义所取得的开创性成就，使（）在21世纪的中国焕发出强大的生机和活力，彰显了社会主义制度的独特创造力和强大生命力。,B,易,,4,功利主义,科学社会主义,个人主义,实用主义,,,
/第四章,多选题,在世界几大古代文明中，中华文明之所以能够没有中断并延续发展至今，一个重要原因就是中华民族有一脉相承的（）。,ABC,易,,4,精神追求,精神特质,精神脉络,物质追求,,,
/第四章,单选题,西方国家所谓的“普世价值”并非指人类道德评价、审美评价的普遍性或共性，而是特指（）价值观。,B,易,,4,共产主义,资本主义,封建主义,社会主义,,,
/第四章,单选题,（）的价值取向决定着未来整个社会的价值取向。,C,易,,4,中年,壮年,青年,老年,,,
/第四章,多选题,由于（），大学生更加需要正确价值观的引领。,ABCD,难,,4,世界范围内各种思想文化出现交流交融交锋,整个社会思想价值观念多元多样、复杂多变,大学生正处在人生成长的关键时期,青年的价值取向决定着未来整个社会的价值取向,,,
/第四章,多选题,大学生正处于学习科学知识的黄金时期，要下得苦功夫，求得真学问，下列说法体现了勤学的有（）。,BD,中,,4,三天打鱼，两天晒网,学如弓弩，才如箭镞,一曝十寒，有始无终,书山有路勤为径，学海无涯苦作舟,,,
/第四章,多选题,下列说法中体现了修德的是（）。,AC,中,,4,见善则迁,见利忘义,有过则改,损公肥私,,,
/第四章,多选题,当前，在一些领域和一些人当中，价值判断没有了界限、丧失了底线，甚至以假乱真、以丑为美、以耻为荣。大学生要善于明辨是非，善于判断选择，要（）。,ABCD,易,,4,旗帜鲜明地弘扬真善美、贬斥假恶丑,澄清模糊认识,匡正失范行为,自觉做良好道德风尚的建设者、社会文明进步的推动者,,,
/第四章,多选题,道不可坐论，德不能空谈。下列各项中体现了笃实的是（）。,BCD,难,,4,心浮气躁，朝三暮四,积土而为山，积水而为海,空谈误国，实干兴邦,绝知此事要躬行,,,
/第四章,多选题,新时代大学生要将社会主义核心价值观转化为人生的价值准则，做到（），在激扬青春、开拓人生、奉献社会的进程中书写无愧于时代的壮丽篇章。,ABCD,易,,4,勤学以增智,修德以立身,明辨以正心,笃实以为功,,,
/第四章,单选题,养大德方可成大业，以下不属于“大德”的是（）。,D,易,,4,报效祖国,服务人民,奉献社会,明哲保身,,,
/第五章,单选题,道德起源的首要前提是（）。,D,易,,4,社会关系,社会经济,人类自我意识,劳动,,,
/第五章,单选题,（）创造了人、社会和社会关系，也创造了道德。,B,易,,4,自然,劳动,动物进化,语言,,,
/第五章,单选题,马克思主义在人类思想史上第一次科学而全面地论述了道德的起源问题，强调道德属于（）。,C,易,,4,经济范畴,法律范畴,上层建筑的范畴,艺术范畴,,,
/第五章,单选题,（）在人类思想史上第一次科学而全面地论述了道德的起源问题，强调道德是一种特殊的社会意识形态。,A,易,,4,马克思主义,黑格尔主义,实用主义,社会达尔文主义,,,
/第五章,单选题,道德的产生、发展和变化，归根结底源于（）。,D,易,,4,在法律上的反映,全体人民的意愿,统治阶级的意志,社会经济关系,,,
/第五章,单选题,不同阶级之间的道德或多或少有一些共同之处，反映着道德的（）。,C,易,,4,时代性,阶级性,普遍性,相对独立性,,,
/第五章,单选题,道德的（）既表现为道德的历史继承性，也表现为道德对社会发展具有能动的反作用。,B,易,,4,阶级性,相对独立性,时代性,普遍性,,,
/第五章,单选题,道德反映社会关系特别是反映社会经济关系的功效与能力，是道德的（）。,C,中,,4,调节功能,激励功能,认识功能,导向功能,,,
/第五章,单选题,道德的主要功能不包括（）。,C,易,,4,调节功能,认识功能,处罚功能,规范功能,,,
/第五章,单选题,道德的（）是指道德通过评价等方式指导和纠正人们的行为和实践活动、协调社会关系和人际关系的功效与能力。,A,易,,4,调节功能,认识功能,处罚功能,规范功能,,,
/第五章,单选题,社会主义道德的原则是（）。,C,易,,4,个人主义,金钱至上,集体主义,实用主义,,,
/第五章,单选题,（）强调国家利益、社会整体利益和个人利益的辩证统一。,B,易,,4,实用主义,集体主义,功利主义,个人主义,,,
/第五章,单选题,集体主义强调，在个人利益与国家利益、社会整体利益发生矛盾冲突的时候，要（）。,B,中,,4,坚持国家利益、社会整体利益服从个人利益,坚持国家利益、社会整体利益高于个人利益,为国家利益、社会整体利益无条件牺牲个人利益,为个人利益暂时放弃国家利益、社会整体利益,,,
/第五章,单选题,集体主义原则强调国家利益、社会整体利益高于个人利益的同时，也强调（）。,D,易,,4,维护小团体的利益,先私后公,先己后人,重视和保障个人的正当利益,,,
/第五章,单选题,原始的劳动分工与协作，使（）之间的相互依赖、相互扶持自觉不自觉地成为当时最自然、最朴实的道德生活状态。,A,易,,4,人与人,人与社会,人与自然,人与家庭,,,
/第五章,单选题,在人类道德史上，一切道德上的兴衰起伏、进退消长，从根本上说都是源于（）的变革。,B,易,,4,政治关系,社会经济关系,文化关系,社会心理形态,,,
/第五章,单选题,道德作为一种社会意识，在阶级社会里总是反映着一定阶级的利益，因而不可避免地具有（）。,B,易,,4,相对独立性,阶级性,普遍性,时代性,,,
/第五章,单选题,道德与法律规范、政治规范的不同之处不包括（）。,D,易,,4,用善恶标准去评价,依靠社会舆论、传统习俗、内心信念来维持,是一种非强制性的规范,有明确的条文规定,,,
/第五章,单选题,道德把握世界的方式是从人的需要出发，从特定的价值出发来（）。,B,易,,4,描述世界,改造世界,再现世界,反映世界,,,
/第五章,单选题,（）是道德的核心问题，决定并体现着道德建设的根本性质和发展方向，规定并制约着道德领域中的所有道德现象。,B,中,,4,如何提升自身修养,为什么人服务,怎样引导人们正确实践,对错误行为如何处罚,,,
/第五章,单选题,传统道德中的义利之辨、理欲之辨，其核心和本质是（）。,B,中,,4,忠孝之辨,公私之辨,和战之辨,儒法之辩,,,
/第五章,单选题,墨家非常重视“修身”，强调“察色修身”和“以身戴行”，这反映的是中华传统美德中的（）。,B,难,,4,注重人伦关系，重视道德义务,强调道德修养，注重道德践履,重视整体利益，强调责任奉献,追求精神境界，向往理想人格,,,
/第五章,单选题,传统道德是一个矛盾体，属于精华的部分，表现出积极、革新、进步的一面；属于糟粕的部分，则表现出消极、保守、落后的一面。这说明传统道德具有鲜明的（）。,B,易,,4,广泛性,两重性,丰富性,现实性,,,
/第五章,单选题,（）认为道德建设的最终目标就是要恢复中国“固有文化”，形成以中国传统文化为主体的道德体系。,B,易,,4,“万能论”,“复古论”,“虚无论”,“无用论”,,,
/第五章,单选题,中国革命道德萌芽于（）。,D,易,,4,土地革命时期,抗日战争时期,解放战争时期,五四运动前后,,,
/第五章,单选题,共产党人和革命者从事革命活动的目的就是要为革命利益而奋斗，当个人利益与革命利益发生矛盾时，以下做法不正确的是（）。,D,易,,4,以革命利益为第一生命,以个人利益服从革命利益,必要时应当牺牲自己的利益,首先保障个人利益,,,
/第五章,单选题,社会公德是指人们在社会交往和公共生活中应该遵守的（）。,D,中,,4,法律准则,职业要求,家庭美德,行为准则,,,
/第五章,单选题,“赠人玫瑰，手留余香”属于社会公德主要内容中（）的要求。,B,中,,4,遵纪守法,助人为乐,爱护公物,保护环境,,,
/第五章,单选题,在社会公德要求中，（）是调整和规范人际关系的行为准则。,B,易,,4,爱护公物,文明礼貌,保护环境,遵纪守法,,,
/第五章,单选题,大学生要文明上网，自觉维护良好网络秩序。以下做法不正确的是（）。,D,易,,4,进行健康网络交往,自觉避免沉迷网络,加强网络道德自律,享受网络绝对自由,,,
/第五章,单选题,职业道德，是指从事一定职业的人在职业生活中应当遵循的具有职业特征的道德要求和（）。,C,中,,4,发展目标,法律法规,行为准则,文学素养,,,
/第五章,单选题,家庭教育涉及很多方面，但最重要的是（），是如何做人的教育。,B,中,,4,物质教育,品德教育,智力教育,体育教育,,,
/第五章,单选题,家庭关系中的男女平等主要是（）平等，以及夫妻权利和义务上的平等。,A,中,,4,人格地位,消费支出,家务分配,工资收入,,,
/第五章,单选题,持有“不在乎天长地久，只在乎曾经拥有”这种观点的人（）。,C,难,,4,误把友谊当爱情,错置了爱情的地位,只重过程不顾后果,功利化地对待恋爱,,,
/第五章,单选题,（）是通过社会道德教育和个人自觉的道德修养所形成的稳定的心理状态和行为习惯。,B,易,,4,社会公德,个人品德,职业道德,家庭美德,,,
/第五章,单选题,志愿服务精神的精髓是指（）。,A,易,,4,奉献,友爱,互助,进步,,,
/第五章,单选题,（）要求从业人员在工作岗位上兢兢业业地为社会和他人作贡献，是社会主义职业道德中最高层次的要求，体现了社会主义职业道德的最高目标指向。,D,易,,4,爱岗敬业,办事公道,热情服务,奉献社会,,,
/第五章,多选题,道德是一种特殊的社会意识形态，它是以善恶为评价方式，主要依靠（）来发挥作用的行为规范的总和。,ACD,易,,4,内心信念,国家强制,社会舆论,传统习俗,,,
/第五章,多选题,自古以来，人们就在探讨道德的起源并提岀了种种见解或理论，包括（）。,ABCD,易,,4,“天意神启论”,“先天人性论”,“情感欲望论”,“动物本能论”,,,
/第五章,多选题,道德是一种调整（）关系的特殊的行为规范。,ABCD,易,,4,人与人,人与社会,人与自然,人与自身之间,,,
/第五章,多选题,在道德的功能系统中，（）是最基本的功能。,ABC,中,,4,认识功能,规范功能,调节功能,处罚功能,,,
/第五章,多选题,道德的调节功能主要是通过调节（）的关系而使之逐步完善和谐。,ABCD,易,,4,人与人,人与社会,人与自然,人与自身之间,,,
/第五章,多选题,为人民服务是（）的统一。,AB,易,,4,先进性要求,广泛性要求,永恒性要求,抽象性要求,,,
/第五章,多选题,在我国，（）根本上的一致性，使得集体主义应当而且能够在全社会范围内贯彻实施。,ABC,易,,4,国家利益,社会整体利益,个人利益,个人所有需求,,,
/第五章,多选题,（）是集体主义的最高层次，是优秀共产党员、先进分子应努力达到的道德目标。,BC,易,,4,明哲保身,无私奉献,一心为公,先私后公,,,
/第五章,多选题,集体主义离我们并不遥远，在具体的学习工作生活中，（），以正当合法的手段保障个人利益，是对公民最基本的道德要求。,ABCD,易,,4,顾全大局,遵纪守法,热爱祖国,诚实劳动,,,
/第五章,多选题,当代大学生应正确认识和处理国家利益、社会整体利益和个人利益的关系，自觉坚持（）。,ABCD,中,,4,个人利益服从集体利益,局部利益服从整体利益,当前利益服从长远利益,反对小团体主义、本位主义和极端个人主义,,,
/第五章,多选题,人的自我意识是道德产生的主观条件，只有在社会实践中（），道德才得以产生。,ABCD,中,,4,意识到自我作为社会成员与其他动物的根本区别,意识到自我在社会中的角色与地位,意识到自我与他人或集体不同的利益关系,产生调节利益矛盾的迫切要求,,,
/第五章,多选题,道德往往运用（）等范畴，反映人类的道德实践活动和道德关系，从中揭示社会道德发展的趋势，为人们的行为选择提供指南。,ABCD,易,,4,善恶,荣辱,义务,良心,,,
/第五章,多选题,道德和法律都是（）的重要手段，二者相辅相成、相互促进。,ABC,易,,4,调节人们思想行为,协调人际关系,维护社会秩序,控制人们思想,,,
/第五章,多选题,道德作为激励人们改造客观世界和主观世界的一种精神力量，也是（）的内在动力。,ABC,易,,4,提高人的精神境界,促进人的自我完善,推动人的全面发展,解决一切困难,,,
/第五章,多选题,社会主义道德克服了以往阶级社会道德的（），坚持以为人民服务为核心，坚持以集体主义为原则，展现出真实而强大的道义力量。,BC,易,,4,广泛性,片面性,局限性,真实性,,,
/第五章,多选题,社会主义市场经济要求人们在一切经济活动中，正确处理个人与社会、（）等关系，形成健康有序的经济和社会生活规范。,ABCD,易,,4,竞争与协作,效率与公平,先富与共富,经济效益与社会效益,,,
/第五章,多选题,一个人只要时时处处想到他人、想到社会、想到国家，从而（），这就是在践行为人民服务。,ABCD,易,,4,能够推己及人、与人为善,服务他人、奉献社会,使他人能够因自己的所作所为而得到益处,使社会可以因自己的努力而发生积极改变,,,
/第五章,多选题,国家利益、社会整体利益和个人利益是相辅相成的，要力求做到（）。,ABC,易,,4,共同发展,相互增益,相得益彰,相互牵制,,,
/第五章,多选题,“公义胜私欲”是中华传统美德的根本要求，以下表述中体现这一思想的是（）。,ABCD,易,,4,“夙夜在公”,“以公灭私，民其允怀”,“国而忘家，公而忘私”,“苟利国家生死以，岂因祸福避趋之”,,,
/第五章,多选题,中国古代思想家强调在“义”和“利”发生矛盾时，应当（）。,ABCD,易,,4,义以为上,先义后利,见利思义,见义勇为,,,
/第五章,多选题,推崇仁爱、崇尚和谐是中华民族的优良传统和高尚品德。以下表述中体现这一思想中的是（）。,ABCD,易,,4,“己欲立而立人，己欲达而达人”,“亲亲而仁民，仁民而爱物”,“仁者自爱”,“兼相爱，交相利”,,,
/第五章,多选题,在长期的历史发展中，中华传统美德已经深入到全民族的（）之中，具有重要的当代价值。,ABCD,易,,4,思维方式,价值观念,行为方式,风俗习惯,,,
/第五章,多选题,传承和弘扬中华传统美德要在去粗取精、去伪存真的基础上坚持（）。,ABCD,易,,4,古为今用,推陈出新,不忘本来,辩证取舍,,,
/第五章,多选题,对中国传统道德，我们要在去粗取精、去伪存真的基础上努力实现中华传统美德的（）。,AC,易,,4,创造性转化,全盘继承,创新性发展,全盘否定,,,
/第五章,多选题,弘扬中华传统美德，必须通过科学的分析和鉴别，把其中带有（）局限性的成分剔除出去，把其中具有当代价值的道德精神发掘出来。,CD,易,,4,文化,精神,阶级,时代,,,
/第五章,多选题,在对待传统道德的问题上，我们要树立高度的文化自觉和文化自信，深入挖掘中华优秀传统文化蕴含的（），结合时代要求继承创新，让中华文化展现出永久魅力和时代风采。,ABC,易,,4,思想观念,人文精神,道德规范,陈旧糟粕,,,
/第五章,多选题,中国革命道德，是指（）在中国革命、建设、改革中所形成的优秀道德。,ABCD,易,,4,中国共产党人,人民军队,一切先进分子,人民群众,,,
/第五章,多选题,弘扬中国革命道德，要同弘扬中华传统美德相结合，原因在于（）。,ABCD,易,,4,中华传统美德是中国革命道德的渊源之一,没有中华传统美德的长期发展和丰厚积淀，就不可能有中国革命道德的形成和发展,中国革命道德继承了中国传统道德的精华，摒弃了传统道德的糟粕,中国革命道德是中国优良传统道德的延续和发展，超越了中华传统美德的时代局限,,,
/第五章,多选题,下列选项中，体现为实现社会主义和共产主义理想而奋斗的是（）。,BD,中,,4,金钱至上、诚信缺失,“砍头不要紧，只要主义真。杀了夏明翰，还有后来人”,损害群众利益，腐蚀人们灵魂,“敌人只能砍下我们的头颅，决不能动摇我们的信仰”,,,
/第五章,多选题,中国革命道德从一开始就特别强调要（），并认为这是对一切革命人士和先进分子的要求。,ABC,易,,4,为群众服务,为大众谋幸福,为人民利益献身,为个人谋福利,,,
/第五章,多选题,改革开放以来，我国道德领域呈现积极健康向上的良好态势，但仍然存在着诸如（）这样一些不容忽视的问题，严重损害了群众利益，腐蚀了人们灵魂，污染了社会风气。,ABCD,易,,4,金钱至上,诚信缺失,奢侈浪费,贪污腐败,,,
/第五章,多选题,从古至今，历代思想家都十分重视道德问题，对（）等进行了有益的探讨，其中不乏超越时代、国家、民族乃至阶级界限的真知灼见，为人类道德进步提供了丰富资源。,ABCD,易,,4,道德品质,道德评价,道德教育,道德修养,,,
/第五章,多选题,不同的道德文明体现了各自的（）。,ABCD,易,,4,生活方式,人生态度,价值信仰,行为方式,,,
/第五章,多选题,中国古代的思想家大都认为，在修身养性的过程中，最重要的就是要使社会的道德原则和规范转换为自身的思想品德和行为实践，通过切磋践履不断养成良好的道德习惯，形成完善的道德人格。以下主张体现这种思想的是（）。,ABCD,易,,4,“见贤思齐焉，见不贤而内自省也”,“善养吾浩然之气”,“察色修身”,“以身戴行”,,,
/第五章,多选题,加强个人道德修养是影响革命成败的大事，因而践履中国革命道德的重要环节就是共产党人（）。,AB,易,,4,修身自律,保持节操,贪污腐败,损公肥私,,,
/第五章,多选题,历史告诉我们，一个革命者唯有牢固树立并自觉坚持革命道德观，才能（）。,ABCD,易,,4,在革命事业的艰难困苦中经受住严峻考验,在身处顺境时保持清醒的头脑,在身处逆境时仍然坚忍不拔，保持应有的革命节操,视国家和民族的利益为最大价值而为之不懈努力、奋斗终身,,,
/第五章,多选题,当今世界，人类生活在不同文化、（）所组成的世界里，各国人民形成了你中有我、我中有你的命运共同体。,ABCD,易,,4,种族,肤色,宗教,社会制度,,,
/第五章,多选题,在公共生活中，一个人的行为必定与他人发生直接或间接的联系，具有鲜明的（），对社会的影响更为直接和广泛。,BC,易,,4,封闭性,开放性,透明性,孤立性,,,
/第五章,多选题,公共生活的特征包括（）。,ABCD,易,,4,活动范围的广泛性,活动内容的开放性,交往对象的复杂性,活动方式的多样性,,,
/第五章,多选题,私人生活以家庭内部活动和个人活动为主要领域，私人空间里人们的行为是相对独立的，因而具有一定的（）。,BC,易,,4,开放性,封闭性,隐秘性,透明性,,,
/第五章,多选题,当代社会的发展使人们的生活方式发生了新的变化，人们可以根据自身的需要及（）等因素，选择和变换参与公共生活的具体方式。,ABCD,易,,4,年龄,兴趣,职业,经济条件,,,
/第五章,多选题,社会公德是维护公共利益、公共秩序、社会和谐稳定的起码的道德要求，涵盖了（）之间的关系。,BCD,中,,4,人与自身,人与人,人与社会,人与自然,,,
