/第一章,多选题,下列关于人的自我价值和社会价值关系的说法中，正确的有（）。,ABCD,中,,4,个体通过努力提高自我价值的过程，也是其创造社会价值的过程,人生社会价值的实现是个体自我完善、全面发展的保障,没有社会价值，人生的自我价值就无法存在,人生的自我价值的实现是个体为社会创造更大价值的前提,,,
/第一章,单选题,关于人生观和世界观关系，下列表述中不正确的是（）。,C,难,,4,世界观决定人生观，有什么样的世界观，就有什么样的人生观,树立正确的人生观离不开马克思主义科学世界观的指导,世界观是人生观的重要组成部分,人生观对世界观的巩固、发展和变化起着重要作用,,,
/第一章,多选题,在社会主义社会中，个人利益与社会利益在根本上是一致的。以下关于个人利益和社会利益的关系的表述中，正确的有（）。,ABCD,中,,4,个人利益的满足只能在一定的社会条件下、通过一定的社会方式来实现,社会利益离不开个人利益，个人利益也离不开社会利益,社会利益不是个人利益的简单相加，而是所有人利益的有机统一,社会利益体现了作为社会成员的个人的根本利益和长远利益，是个人利益得以实现的前提和基础，同时它也保障着个人利益的实现,,,
/第一章,多选题,价值观为人们在社会生活中判断（）、利害提供基本准则。,ABCD,易,,4,善恶,美丑,福祸,荣辱,,,
/第一章,单选题,有的人身处逆境而百折不挠，有的人在顺境中却长吁短叹，有的人笑对人生，有的人看破红尘，这些都是（）的表现。,B,易,,4,人生目的,人生态度,人生理想,人生信念,,,
/第一章,多选题,大学生应当树立积极进取的人生态度，这是因为积极进取的人生态度（）。,BCD,中,,4,容易使人好逸恶劳,有助于实现人生价值,有助于达到人生目的,能够调整人生道路的方向,,,
/第一章,判断题,社会是由一个个具体的人组成的，离开了人就没有社会。,A,难,,2,正确,错误,,,,,
/第一章,判断题,在所有社会中，个人利益与社会利益在根本上都是一致的。,B,中,,2,正确,错误,,,,,
/第一章,多选题,社会需要是个人需要的集中体现，是社会全体成员带有（）需要的反映。,ABC,难,,4,根本性,全局性,长远性,暂时性,,,
/第一章,判断题,社会利益就是所有社会成员的利益的简单相加。,B,中,,2,正确,错误,,,,,
/第一章,单选题,人的（）决定了人只有在推动社会进步的过程中，才能实现自我的发展。,B,中,,4,个人属性,社会性,人生态度,价值观,,,
/第一章,单选题,人生的（），是个体的实践活动对社会、他人所具有的价值。,A,中,,4,社会价值,自我价值,价值标准,价值,,,
/第一章,判断题,个体的人生活动不仅具有满足自我需要的价值属性，还必然地包含着满足社会需要的价值属性。,A,中,,2,正确,错误,,,,,
/第一章,判断题,人生目的决定着人们对待实际生活的态度和人生价值的评判。,A,易,,2,正确,错误,,,,,
/第一章,判断题,人生态度影响着人们对人生目的的持守和人生价值的实现。,A,易,,2,正确,错误,,,,,
/第一章,判断题,人们对于人生诸多问题的认识和思考，都包含着价值判断，离不开对价值问题的探索。,A,中,,2,正确,错误,,,,,
/第一章,单选题,（）规定了人生活动的方向，对人们所从事的具体活动起着定向的作用。,C,中,,4,人生态度,人生价值,人生目的,人生理想,,,
/第一章,判断题,《鲁滨逊漂流记》中的鲁滨逊在孤岛上脱离社会也能生活下去的故事，说明了社会性不是人的本质属性。,B,中,,2,正确,错误,,,,,
/第一章,单选题,“人的本质不是单个人所固有的抽象物，在其现实性上，它是一切社会关系的总和。”这一论断表明（）。,B,中,,4,自然属性是人的本质属性,社会属性是人的本质属性,自然属性和社会属性都不是人的本质属性,自然属性和社会属性都是人的本质属性,,,
/第一章,单选题,社会成员素质的不断提高是社会发展的重要基础，推动和实现（）是社会发展的根本目标。,B,难,,4,经济发展,人的全面发展,社会和谐,全面小康,,,
/第一章,多选题,社会利益体现了作为社会成员的个人的（），是个人利益得以实现的前提和基础，同时它也保障着个人利益的实现。,AD,难,,4,根本利益,基本利益,短期利益,长远利益,,,
/第一章,判断题,服务人民、奉献社会一定会损失个人利益。,B,中,,2,正确,错误,,,,,
/第一章,判断题,任何人不论从事何种劳动，只要在自己的岗位上尽职尽责、兢兢业业，积极为社会进步作贡献，就应该对他的人生价值给予积极肯定的评价。,A,中,,2,正确,错误,,,,,
/第一章,判断题,人的生产劳动是物质生产劳动和精神生产劳动的统一，一定条件下，两种生产劳动成果还可以相互转化。,A,中,,2,正确,错误,,,,,
/第一章,多选题,以下关于人生价值的理解，不正确的是（）。,AD,中,,4,人生的自我价值决定社会价值,人生价值包括自我价值和社会价值两个方面,人生价值是人的生命及其实践活动对于社会和个人所具有的作用和意义,人生价值主要表现为对自身物质和精神需要的满足程度,,,
/第一章,判断题,评价人生价值，只需要看一个人对社会作出的物质贡献。,B,中,,2,正确,错误,,,,,
/第一章,多选题,一个人的能力有大小、职业有不同、职位有高低，只有（），才能够在推动社会进步中创造不朽的业绩。,ABCD,中,,4,自觉把个人之小我融入社会之大我,不为狭隘私心所扰,不为浮华名利所累,不为低俗物欲所惑,,,
/第一章,判断题,没有积极进取的人生态度，再崇高的人生追求也难以真正实现。,A,易,,2,正确,错误,,,,,
/第一章,单选题,对（）及其相关问题的正确认识，是人们自觉朝着选定的目标努力前行，创造有价值的人生的重要前提。,C,中,,4,人生目的,人生态度,人生价值,人生经历,,,
/第一章,判断题,能力大的人，人生价值就大；能力小的人，人生价值就小。,B,中,,2,正确,错误,,,,,
/第一章,单选题,人生的（）是实现人生自我价值的基础。,B,中,,4,职业价值,社会价值,生活价值,理想价值,,,
/第一章,多选题,在今天，衡量人生价值的标准包括（）。,ABD,中,,4,既要看贡献的大小，也要看尽力的程度,既要尊重物质贡献，也要尊重精神贡献,只需要看创造的物质财富多少即可,既要注重社会贡献，也要注重自身完善,,,
/第一章,判断题,人们在实践中努力实现自己的人生价值，实践活动不受任何条件限制。,B,中,,2,正确,错误,,,,,
/第一章,判断题,个人的主观努力，在相当大的程度上决定着人生价值实现的程度。,A,易,,2,正确,错误,,,,,
/第一章,多选题,顺境和逆境是人生历程中两种不同的境遇，对于二者关系的表述中，正确的有（）。,ABCD,中,,4,在人生旅途中没有永远的顺境，也没有永远的逆境,身处顺境，要乘风而勇进，善于抓住机遇不断丰富与完善自己,无论是顺境还是逆境，对人生的作用都可能是双面的，关键是怎样去认识和对待它们,身处逆境，要受磨难而奋进，将压力变成动力,,,
/第一章,多选题,以下典故中，体现了“处低谷而力争，受磨难而奋进”这一观点的是（）。,ABCD,易,,4,仲尼厄而作《春秋》,屈原放逐，乃赋《离骚》,左丘失明，厥有《国语》,不韦迁蜀，世传《吕览》,,,
/第一章,多选题,下列选项中，代表了拜金主义的人生观的是（）。,AB,易,,4,“人为财死，鸟为食亡”,“有钱能使鬼推磨”,“今朝有酒今朝醉”,“人人为我，我为人人”,,,
/第一章,多选题,一些大学生用父母辛苦劳作挣来的血汗钱比阔气、摆排场，在消费上超出自己的承受能力，追逐名牌和奢侈品，有的甚至因此负债累累，这说明（）。,ABC,中,,4,要树立正确的消费观念,这是典型的享乐主义，坚决反对,这是一种腐朽、消极的人生观,社会发展了就应该追求享受,,,
/第一章,单选题,（）是生产资料私有制的产物，是资产阶级人生观的核心。,A,难,,4,个人主义,拜金主义,享乐主义,功利主义,,,
/第一章,多选题,拜金主义、享乐主义、极端个人主义的人生观之所以错误，就在于它们（）。,BCD,中,,4,否定了人的主观能动性,忽视或否认社会性是人的存在和活动的本质属性,没能准确地把握个人与社会的关系,出发点和落脚点都是一己之私利,,,
/第一章,多选题,人民群众是历史的创造者，是国家的主人，大学生与人民同在，体现在（）。,ABCD,易,,4,走与人民群众相结合的道路,向人民群众学习,从人民群众中汲取营养,做中国最广大人民根本利益的维护者,,,
/第一章,判断题,离开了创造人生价值的实践活动，任何价值都不可能产生。,A,易,,2,正确,错误,,,,,
/第一章,单选题,以下关于“得”与“失”的认识理解中，不正确的是（）。,C,中,,4,“吃一堑，长一智”,“塞翁失马，焉知非福”,拘泥于个人利益的得失,以积极进取的态度对待得失,,,
/第一章,多选题,辩证对待人生矛盾，就要正确看待（）。,ABCD,中,,4,生与死,得与失,苦与乐,荣与辱,,,
/第一章,多选题,“无数人生成功的事实表明，青年时代，选择吃苦也就选择了收获，选择奉献也就选择了高尚”说明（）。,ABC,中,,4,苦与乐既对立又统一,苦与乐在一定条件下可以相互转化,真正的快乐只能由奋斗的艰苦转化而来,要尽量避开人生的苦难,,,
/第一章,判断题,无论是顺境还是逆境，对人生的作用都可能是双面的，只有善于利用顺境，勇于正视逆境和战胜逆境，人生价值才能够实现。,A,易,,2,正确,错误,,,,,
/第一章,判断题,荣辱观对个人的思想行为具有鲜明的导向和调节作用。,A,易,,2,正确,错误,,,,,
/第一章,判断题,把享乐尤其是感官的享乐变成人生的唯一目的，作为一种“主义”去诠释人生的根本意义，是对人的需要的一种错误理解。,A,易,,2,正确,错误,,,,,
/第一章,单选题,关于个人主义的理解中，不正确的是（）。,D,中,,4,个人主义是以个人利益为出发点和归宿的一种思想体系和道德原则,主张个人需求就是目的，具有最高价值，社会和他人只是达到个人目的的手段,个人主义是生产资料私有制的产物,个人主义主张社会需求是最终目的,,,
/第一章,判断题,崇高的人生价值目标要靠社会实践才能转化为现实，辉煌的人生价值只有在创造性的社会实践中才能实现。,A,易,,2,正确,错误,,,,,
/第一章,判断题,社会实践是实现人生价值的必由之路，离开了创造人生价值的实践活动，任何价值都不可能产生。,A,易,,2,正确,错误,,,,,
/第一章,判断题,人生价值没有一个绝对的顶点，人生价值的创造也没有一个绝对的终点。,A,易,,2,正确,错误,,,,,
/第一章,多选题,习近平说：“现在，青春是用来奋斗的；将来，青春是用来回忆的。”对此理解正确的有（）。,ABCD,易,,4,青春的底色永远离不开“奋斗”两字,要不断奋斗，创造未来的幸福，在奋斗中创造幸福人生,书写新的辉煌业绩离不开新时代的奋斗者,我们现在享受的幸福生活，是一代又一代前辈接力奋斗创造的,,,
/第二章,填空题,（）是人的精神世界的核心，是人精神上的“钙”。,,中,,1,理想信念,,,,,,
/第二章,单选题,对理想和现实的关系，理解正确的是（）。,C,易,,4,理想就是现实,有了坚定的信念，理想就一定能变成现实,理想源于现实，而且超越现实,现实都是过去的理想,,,
/第二章,判断题,理想在实践中产生，在实践中发展，而且也只有在实践中才能得以实现。,A,易,,2,正确,错误,,,,,
/第二章,单选题,理想的（），不仅体现为它受时代条件的制约，而且体现为它随着时代的发展而发展。,C,易,,4,超越性,实践性,时代性,多样性,,,
/第二章,判断题,理想同任何一种社会意识形式一样，都是一定时代的产物，都带着特定历史时代的烙印。,A,易,,2,正确,错误,,,,,
/第二章,多选题,理想是人的精神世界的核心，具有（）。,ABC,易,,4,超越性,实践性,时代性,虚幻性,,,
/第二章,填空题,理想在现实中产生，但它不是对现状的简单描绘，而是与奋斗目标相联系的未来的现实。这是说理想具有（）。,,难,,1,超越性,,,,,,
/第二章,单选题,科学的理想是人的主观能动性与（）的一致性的反映。,D,难,,4,职业规划,人生目标,道德品质,社会发展客观趋势,,,
/第二章,多选题,理想是多方面和多类型的，根据不同的标准，可以分为个人理想和社会理想，近期理想和远期理想，也可以分为（）等等。,ABCD,易,,4,生活理想,职业理想,道德理想,政治理想,,,
/第二章,多选题,作为一定的社会实践的产物，理想是处在特定历史条件下的人们对社会实践活动理性认识的结晶。对这一说法，理解正确的是（）。,ABCD,中,,4,离开了实践，任何理想的产生都是不可思议的,理想的实现离不开实践,只有在改造客观世界和主观世界的实践过程中，才能化理想为现实,理想在实践中产生，在实践中发展，也只有在实践中才能得以实现,,,
/第二章,单选题,信念是人类特有的精神现象，以下关于信念的理解正确的是（）。,B,易,,4,信念完全是情感的产物,信念是认知、情感、意志的有机统一体,信念缺少多样性,信念只凭认知就可以形成,,,
/第二章,多选题,信念是（）的有机统一体，为人们矢志不渝、百折不挠地追求理想目标提供了强大的精神动力。,ABD,中,,4,认知,情感,行为,意志,,,
/第二章,判断题,信念是人们在一定的认识基础上确立的对某种思想或事物坚信不疑并身体力行的精神状态。,A,易,,2,正确,错误,,,,,
/第二章,多选题,信念为人们追求理想目标提供了强大的精神动力，具有（）。,ABD,中,,4,支撑性,执着性,超越性,多样性,,,
/第二章,多选题,当一个人抱有坚定的信念时，他就会全身心投入为实现目标而努力奋斗的事业中，（）。,ABC,易,,4,精神上高度集中,态度上充满热情,行为上坚定不移,情绪上萎靡不振,,,
/第二章,单选题,信念一旦形成，就不会轻易改变。这说明信念具有（）。,C,中,,4,支撑性,多样性,执着性,超越性,,,
/第二章,判断题,信念是一个人经受实践考验而能始终坚守理想的精神力量。,A,易,,2,正确,错误,,,,,
/第二章,单选题,“面向未来，走好新时代的长征路，我们更需要坚定理想信念、矢志拼搏奋斗。”以下关于信念的表述中，不正确的是（）。,D,易,,4,信念一旦形成，就不会轻易改变,信念是一个人经受实践考验而能始终坚守理想的精神力量,不同的人由于社会环境、思想观念、利益需要、人生经历和性格特征等方面的差异，会形成不同的信念,信仰可以离开人们确信和追求的理想而单独存在,,,
/第二章,多选题,不同的人因（）以及性格特征等方面差异，会形成不同的信念。,ABCD,易,,4,社会环境,思想观念,利益需要,人生经历,,,
/第二章,单选题,信仰是最高层次的信念，具有最大的统摄力，以下关于信仰的表述中，不正确的是（）。,D,中,,4,信仰有盲目和科学之分,对虚幻的世界、不切实际的观念、荒谬的理论等对象的迷信和狂热崇拜是盲目的信仰,科学的信仰来自人们对自然界和人类社会发展规律的正确认识,信仰脱离现实，凭空产生,,,
/第二章,多选题,关于理想和信念的关系表述中，正确的是（）。,ABCD,易,,4,理想和信念总是相互依存,理想是信念所指的对象，信念是理想实现的保障,离开理想，信念无法产生,离开信念，理想寸步难行,,,
/第二章,多选题,一个人在社会实践中会形成不同类型和层次的信念，并由此构成其信念体系，关于信念体系，下列说法中正确的有（）。,AD,易,,4,高层次的信念决定低层次的信念,低层次的信念决定高层次的信念,高层次的信念服从低层次的信念,低层次的信念服从高层次的信念,,,
/第二章,多选题,理想信念是精神之“钙”，说明理想信念（）。,ABCD,中,,4,昭示奋斗目标,催生前进动力,提供精神支柱,提高精神境界,,,
/第二章,判断题,人的理想信念反映的是对社会和人自身发展的期望。,A,易,,2,正确,错误,,,,,
/第二章,单选题,理想信念能够在人们遭遇挫折、经受考验的时候，提供一种强大的精神力量，使人不为困难所压倒，顽强奋斗直至战胜艰难险阻，这说明理想信念能够（）。,B,中,,4,提高知识水平,提供精神支柱,昭示奋斗目标,提供物质条件,,,
/第二章,多选题,追求理想和实现理想的过程是人的精神世界（）的过程，也是一个人沿着自我成长和完善的阶梯不断攀登、逐步提升精神境界的过程。,ABC,易,,4,从狭隘走向高远,从空虚走向充实,从犹疑走向执着,从富有走向贫穷,,,
/第二章,单选题,大学生要把个人的奋斗志向同（）紧紧联系在一起，才能使理想信念之花结出丰硕的成长成才之果。,D,中,,4,经济回报,社会声望,家族荣誉,国家和民族的前途命运,,,
/第二章,判断题,人们只有在改造客观世界和主观世界的实践过程中才能化理想为现实。,A,易,,2,正确,错误,,,,,
/第二章,单选题,纵观人类社会发展史，共同的（）凝聚着一个国家、一个民族的集体意志，为社会理想的实现提供强大的精神力量。,B,易,,4,利益,信念,行为,经历,,,
/第二章,判断题,有什么样的理想信念，就意味着以什么样的期望和方式去改造自然和社会，塑造和成就自身。,A,易,,2,正确,错误,,,,,
/第二章,多选题,大学生人生目标的确立、（），以及如何择友、如何面对挫折、如何克服困难等问题的解决，都需要一个总的原则和目标，都离不开理想信念的指引和激励。,ABCD,中,,4,生活态度的形成,知识才能的丰富,发展方向的设定,工作岗位的选择,,,
/第二章,判断题,一个人如果没有坚定的理想信念，就会在乱云飞渡的复杂环境中迷失方向、在泰山压顶的巨大压力下退缩逃避、在糖衣炮弹的轮番轰炸下缴械投降。,A,易,,2,正确,错误,,,,,
/第二章,单选题,马克思主义深刻揭示了自然界、人类社会、人类思维发展的普遍规律，为人类社会发展进步指明了方向，这鲜明体现了马克思主义的（）。,A,中,,4,科学性,坚定性,实践性,时代性,,,
/第二章,填空题,马克思主义之所以具有跨越国度、跨越时代的影响力，就是因为它植根（）之中，指明了依靠人民推动历史前进的人间正道。,,中,,1,人民,,,,,,
/第二章,多选题,马克思主义只要同（）相结合，就能焕发出强大的生命力、创造力和感召力。,AB,易,,4,中国具体实际,中华优秀传统文化,宗教文化,空想主义,,,
/第二章,多选题,在伦敦海格特公墓的马克思墓碑上，镌刻着马克思的一句名言：“哲学家们只是用不同的方式解释世界，而问题在于改变世界。”这鲜明地表明了（）。,BD,难,,4,马克思主义只关注现实,马克思主义重视实践,马克思主义是一个封闭的理论体系,马克思主义以改造世界为己任的基本特征,,,
/第二章,多选题,大学生坚定马克思主义信仰，最重要的是学习和掌握马克思主义的（），准确把握时代发展潮流，以科学的理想信念指引人生前进的道路和方向。,ABD,中,,4,立场,观点,全部原文,方法,,,
/第二章,多选题,共产主义社会是（）的社会。,ABCD,中,,4,物质财富极大丰富,实现按需分配,人的精神境界极大提高,每个人自由而全面发展,,,
/第二章,单选题,中国共产党从成立之日起，就确立了（）的远大理想，始终团结带领中国人民朝着这个伟大理想前行。,C,易,,4,社会主义,中国特色社会主义,共产主义,马克思主义,,,
/第二章,判断题,共产主义理想离现实太遥远，是无法实现的。,B,中,,2,正确,错误,,,,,
/第二章,填空题,（）是改革开放以来党的全部理论和实践的主题，是党和人民历尽千辛万苦、付出巨大代价才取得的根本成就。,,中,,1,中国特色社会主义,,,,,,
/第二章,多选题,改革开放以来我们取得一切成绩和进步的根本原因，归结起来就是（）。,ABCD,中,,4,开辟了中国特色社会主义道路,形成了中国特色社会主义理论体系,确立了中国特色社会主义制度,发展了中国特色社会主义文化,,,
/第二章,填空题,中国共产党自诞生之日起，就把为中国人民谋（）、为中华民族谋复兴作为自己的初心和使命，并团结带领全国各族人民不懈奋斗，战胜各种艰难险阻，不断取得革命、建设、改革的伟大胜利。,,中,,1,幸福,,,,,,
/第二章,多选题,中国特色社会主义制度是当代中国发展进步的根本制度保障，是具有（）的先进制度。,ABC,易,,4,鲜明中国特色,明显制度优势,强大自我完善能力,苏联模式所有特点,,,
/第二章,多选题,要实现（），离不开崇高理想信念的有力支撑。,ABCD,易,,4,国家的繁荣富强,民族的伟大复兴,人民的美好生活,个人的理想追求,,,
/第二章,单选题,（）是我们认识世界、改造世界的强大思想武器。,B,易,,4,功利主义,马克思主义,实用主义,新自由主义,,,
/第二章,多选题,新时代的青年大学生肩负建设社会主义现代化强国、实现中华民族伟大复兴的中国梦的时代使命，需要（）。,ABCD,中,,4,全面、准确、科学地认识马克思主义,把握马克思主义的科学价值和实践意义,增强对马克思主义的信仰,正确运用马克思主义提出问题、分析问题和解决问题,,,
/第二章,判断题,时代在变化，社会在发展，但马克思主义基本原理依然是科学真理。,A,易,,2,正确,错误,,,,,
/第二章,单选题,在马克思之前，社会上占统治地位的理论都是为（）服务的。,B,中,,4,无产阶级,统治阶级,工人阶级,被统治阶级,,,
/第二章,多选题,马克思主义第一次站在人民的立场探求人类自由解放的道路，以科学的理论为最终建立一个（）的理想社会指明了方向。,ABCD,易,,4,没有压迫,没有剥削,人人平等,人人自由,,,
/第二章,判断题,马克思主义是实践的理论，指引着人民改造世界的行动。,A,易,,2,正确,错误,,,,,
/第二章,多选题,中国特色社会主义的成功实践，无可辩驳地证明了马克思主义具有鲜活的（），证明了马克思主义在中国的实践伟力。,AB,中,,4,实践性,创造性,历史性,空想性,,,
/第二章,单选题,马克思主义是不断发展的（）理论，始终站在时代前沿。,B,易,,4,永恒的,开放的,抽象的,历史的,,,
/第二章,判断题,中国特色社会主义是科学社会主义，不是别的什么主义。,A,易,,2,正确,错误,,,,,
/第二章,填空题,新时代坚持和发展中国特色社会主义，总任务是实现社会主义现代化和中华民族伟大复兴，在全面建成小康社会的基础上，分两步走到本世纪中叶建成富强民主文明和谐（）的社会主义现代化强国。,,易,,1,美丽,,,,,,
/第二章,多选题,经过社会主义革命和建设特别是改革开放以来的中国特色社会主义建设，中华民族实现了富起来的愿望，不仅人民群众的生活得到了巨大改善，国家的（）也进入世界前列，国际地位实现前所未有的提升。,ABCD,中,,4,经济实力,科技实力,国防实力,综合国力,,,
/第二章,单选题,经过（），中华民族获得了独立，中国人民得到了解放，实现了站起来的愿望。,A,中,,4,新民主主义革命,改革开放,共产主义革命,社会主义革命,,,
/第二章,多选题,走好新时代的长征路，大学生要不断增强中国特色社会主义（），自觉做共产主义远大理想和中国特色社会主义共同理想的坚定信仰者、忠实实践者，为崇高理想信念而矢志奋斗。,ABCD,易,,4,道路自信,理论自信,制度自信,文化自信,,,
/第二章,多选题,在追求理想的过程中，人们常常会感受到理想与现实之间的矛盾，正确认识理想与现实的关系要（）。,BCD,难,,4,把理想和现实对立起来,辩证看待理想与现实的矛盾,认识到实现理想的长期性、艰巨性和曲折性,认识到艰苦奋斗是实现理想的重要条件,,,
/第二章,判断题,理想越是远大，它的实现过程就越复杂，需要的时间也越漫长。,A,难,,2,正确,错误,,,,,
/第二章,多选题,理想的实现是一个过程，具有（）。,ABC,中,,4,长期性,艰巨性,曲折性,偶然性,,,
/第二章,单选题,（）是联系理想与现实的桥梁。,A,中,,4,实践,理论,财富,道德,,,
/第二章,单选题,理想信念是一个思想认识问题，更是一个（）。,A,中,,4,实践问题,理论问题,思想问题,观念问题,,,
/第二章,判断题,理想受现实的规定和制约，是在对现实认识的基础上发展起来的。,A,易,,2,正确,错误,,,,,
/第二章,多选题,“人类的美好理想，都不可能唾手可得，都离不开筚路蓝缕、手胼足胝的艰苦奋斗。”以下对于艰苦奋斗的表述，正确的是（）。,ABCD,中,,4,理想的实现必须通过实践才能转变为现实,艰苦奋斗是成就人生事业不可或缺的条件,在实现理想的过程中，没有艰苦奋斗的精神，理想是不会自动转化为现实的,凡有成就者，其知识、才能、智慧等等，都是从艰苦奋斗中得来的,,,
/第二章,单选题,个人理想与社会理想的关系实质上是（）关系在理想层面的反映。,C,中,,4,公民与国家,个人与家庭,个人与社会,个人与集体,,,
/第二章,单选题,在整个理想体系中，（）是最根本、最重要的。,A,易,,4,社会理想,个人理想,职业理想,家庭理想,,,
/第二章,单选题,正确的个人理想从根本上说是由（）规定的。,D,中,,4,个人主观愿望,个人能力,个人性格特征,正确的社会理想,,,
/第二章,判断题,个人理想的实现，必须以社会理想的实现为前提和基础。,A,易,,2,正确,错误,,,,,
/第二章,判断题,个人理想规定、指引着社会理想。,B,中,,2,正确,错误,,,,,
/第二章,判断题,个人理想的确立要以社会理想为引导，个人理想的实现依赖于社会理想的实现。,A,易,,2,正确,错误,,,,,
/第二章,判断题,社会理想不是凭空产生的，而是建立在众人的个人理想基础之上的。,A,易,,2,正确,错误,,,,,
/第二章,单选题,关于个人理想和社会理想的关系，下列理解中不正确的是（）。,A,易,,4,要排斥和抹杀个人理想,社会理想是个人理想的汇聚和升华,当社会理想同个人理想有矛盾冲突时，个人理想服从于社会理想,个人理想的实现必须以社会理想的实现为前提和基础,,,
/第二章,多选题,大学生肩负实现中华民族伟大复兴的中国梦的历史重任，只有把实现理想的道路建立在脚踏实地的奋斗上，才能放飞青春梦想，实现人生理想，这就要求大学生要（）。,ABC,易,,4,立鸿鹄志，做奋斗者,心怀“国之大者”，敢于担当,自觉躬身实践，知行合一,立志做大官,,,
/第二章,多选题,青年志存高远，就能激发奋进潜力，青春岁月就不会像无舵之舟漂泊不定。以下描述中，反映志向高远的有（）。,ABCD,易,,4,“长风破浪会有时，直挂云帆济沧海”,“先天下之忧而忧，后天下之乐而乐。”,“为中华之崛起而读书”,“穷则独善其身，达则兼济天下”,,,
/第二章,判断题,理想和现实的矛盾与冲突，属于“应然”和“实然”的矛盾。,A,难,,2,正确,错误,,,,,
/第二章,多选题,凡有成就者，其（），都是从艰苦奋斗中得来的。,ABCD,易,,4,渊博的知识,卓越的才能,闪光的智慧,不朽的业绩,,,
/第二章,单选题,（）是指处于一定历史条件和社会关系中的个体对于自己未来的物质生活、精神生活所产生的向往和追求。,B,易,,4,社会理想,个人理想,国家理想,民族理想,,,
/第二章,单选题,关于个人理想与社会理想的关系的理解中，不正确的是（）。,D,易,,4,个人理想以社会理想为指引,社会理想是个人理想的汇聚和升华,二者相互联系、相互影响、相互制约,社会理想从属于个人理想,,,
/第三章,多选题,古圣先贤认为，人之所以异于禽兽，在于人有道德，有精神追求，以下表述中，反映这一观点的有（）。,ABCD,中,,4,“不义而富且贵，于我如浮云”,“一箪食，一瓢饮，在陋巷，人不堪其忧，回也不改其乐”,“先天下之忧而忧，后天下之乐而乐”,“人生自古谁无死，留取丹心照汗青”,,,
/第三章,单选题,矢志不渝地坚守（），是中国古人崇尚精神的典型体现。,C,易,,4,利益,权力,理想,物质,,,
/第三章,单选题,（）是激励个体的精神内驱力，是凝聚社会整体的精神力量。,D,易,,4,权力,家庭,金钱,理想,,,
